azurerm_automation_source_control;folder_path;xsd:string;required
azurerm_automation_source_control;name;xsd:string;required
azurerm_automation_source_control;repository_url;xsd:string;required
azurerm_automation_source_control;source_control_type;xsd:string;required
azurerm_automation_variable_bool;automation_account_name;xsd:string;required
azurerm_automation_variable_bool;name;xsd:string;required
azurerm_automation_variable_bool;resource_group_name;xsd:string;required
azurerm_automation_variable_datetime;automation_account_name;xsd:string;required
azurerm_automation_variable_datetime;name;xsd:string;required
azurerm_automation_variable_datetime;resource_group_name;xsd:string;required
azurerm_automation_variable_int;automation_account_name;xsd:string;required
azurerm_automation_variable_int;name;xsd:string;required
azurerm_automation_variable_int;resource_group_name;xsd:string;required
azurerm_automation_variable_string;automation_account_name;xsd:string;required
azurerm_automation_variable_string;name;xsd:string;required
azurerm_automation_variable_string;resource_group_name;xsd:string;required
azurerm_automation_watcher;automation_account_id;xsd:string;required
azurerm_automation_watcher;execution_frequency_in_seconds;xsd:float;required
azurerm_automation_watcher;location;xsd:string;required
azurerm_automation_watcher;name;xsd:string;required
azurerm_automation_watcher;script_name;xsd:string;required
azurerm_automation_watcher;script_run_on;xsd:string;required
azurerm_automation_webhook;automation_account_name;xsd:string;required
azurerm_automation_webhook;expiry_time;xsd:string;required
azurerm_automation_webhook;name;xsd:string;required
azurerm_automation_webhook;resource_group_name;xsd:string;required
azurerm_automation_webhook;runbook_name;xsd:string;required
azurerm_availability_set;location;xsd:string;required
azurerm_availability_set;name;xsd:string;required
azurerm_availability_set;resource_group_name;xsd:string;required
azurerm_backup_container_storage_account;recovery_vault_name;xsd:string;required
azurerm_backup_container_storage_account;resource_group_name;xsd:string;required
azurerm_backup_container_storage_account;storage_account_id;xsd:string;required
azurerm_backup_policy_file_share;name;xsd:string;required
azurerm_backup_policy_file_share;recovery_vault_name;xsd:string;required
azurerm_backup_policy_file_share;resource_group_name;xsd:string;required
azurerm_backup_policy_vm;name;xsd:string;required
azurerm_backup_policy_vm;recovery_vault_name;xsd:string;required
azurerm_backup_policy_vm;resource_group_name;xsd:string;required
azurerm_backup_policy_vm_workload;name;xsd:string;required
azurerm_backup_policy_vm_workload;recovery_vault_name;xsd:string;required
azurerm_backup_policy_vm_workload;resource_group_name;xsd:string;required
azurerm_backup_policy_vm_workload;workload_type;xsd:string;required
azurerm_backup_protected_file_share;backup_policy_id;xsd:string;required
azurerm_backup_protected_file_share;recovery_vault_name;xsd:string;required
azurerm_backup_protected_file_share;resource_group_name;xsd:string;required
azurerm_backup_protected_file_share;source_file_share_name;xsd:string;required
azurerm_backup_protected_file_share;source_storage_account_id;xsd:string;required
azurerm_backup_protected_vm;backup_policy_id;xsd:string;required
azurerm_backup_protected_vm;recovery_vault_name;xsd:string;required
azurerm_backup_protected_vm;resource_group_name;xsd:string;required
azurerm_bastion_host;location;xsd:string;required
azurerm_bastion_host;name;xsd:string;required
azurerm_bastion_host;resource_group_name;xsd:string;required
azurerm_batch_account;location;xsd:string;required
azurerm_batch_account;name;xsd:string;required
azurerm_batch_account;resource_group_name;xsd:string;required
azurerm_batch_application;account_name;xsd:string;required
azurerm_batch_application;name;xsd:string;required
azurerm_batch_application;resource_group_name;xsd:string;required
azurerm_batch_certificate;account_name;xsd:string;required
azurerm_batch_certificate;certificate;xsd:string;required
azurerm_batch_certificate;format;xsd:string;required
azurerm_batch_certificate;resource_group_name;xsd:string;required
azurerm_batch_certificate;thumbprint;xsd:string;required
azurerm_batch_certificate;thumbprint_algorithm;xsd:string;required
azurerm_batch_job;batch_pool_id;xsd:string;required
azurerm_batch_job;name;xsd:string;required
azurerm_batch_pool;account_name;xsd:string;required
azurerm_batch_pool;name;xsd:string;required
azurerm_batch_pool;node_agent_sku_id;xsd:string;required
azurerm_batch_pool;resource_group_name;xsd:string;required
azurerm_batch_pool;vm_size;xsd:string;required
azurerm_billing_account_cost_management_export;billing_account_id;xsd:string;required
azurerm_billing_account_cost_management_export;name;xsd:string;required
azurerm_billing_account_cost_management_export;recurrence_period_end_date;xsd:string;required
