azurerm_container_group;init_container;name;xsd:string;required
azurerm_container_registry;georeplications;location;xsd:string;required
azurerm_container_registry;identity;type;xsd:string;required
azurerm_container_registry_task;agent_setting;cpu;xsd:float;required
azurerm_container_registry_task;base_image_trigger;name;xsd:string;required
azurerm_container_registry_task;base_image_trigger;type;xsd:string;required
azurerm_container_registry_task;docker_step;context_access_token;xsd:string;required
azurerm_container_registry_task;docker_step;context_path;xsd:string;required
azurerm_container_registry_task;docker_step;dockerfile_path;xsd:string;required
azurerm_container_registry_task;encoded_step;task_content;xsd:string;required
azurerm_container_registry_task;file_step;task_file_path;xsd:string;required
azurerm_container_registry_task;identity;type;xsd:string;required
azurerm_container_registry_task;platform;os;xsd:string;required
azurerm_container_registry_task;source_trigger;events;rdf:list;required
azurerm_container_registry_task;source_trigger;name;xsd:string;required
azurerm_container_registry_task;source_trigger;repository_url;xsd:string;required
azurerm_container_registry_task;source_trigger;source_type;xsd:string;required
azurerm_container_registry_task;timer_trigger;name;xsd:string;required
azurerm_container_registry_task;timer_trigger;schedule;xsd:string;required
azurerm_cosmosdb_account;analytical_storage;schema_type;xsd:string;required
azurerm_cosmosdb_account;backup;type;xsd:string;required
azurerm_cosmosdb_account;capabilities;name;xsd:string;required
azurerm_cosmosdb_account;capacity;total_throughput_limit;xsd:float;required
azurerm_cosmosdb_account;consistency_policy;consistency_level;xsd:string;required
azurerm_cosmosdb_account;cors_rule;allowed_headers;rdf:list;required
azurerm_cosmosdb_account;cors_rule;allowed_methods;rdf:list;required
azurerm_cosmosdb_account;cors_rule;allowed_origins;rdf:list;required
azurerm_cosmosdb_account;cors_rule;exposed_headers;rdf:list;required
azurerm_cosmosdb_account;cors_rule;max_age_in_seconds;xsd:float;required
azurerm_cosmosdb_account;geo_location;failover_priority;xsd:float;required
azurerm_cosmosdb_account;geo_location;location;xsd:string;required
azurerm_cosmosdb_account;identity;type;xsd:string;required
azurerm_cosmosdb_account;restore;restore_timestamp_in_utc;xsd:string;required
azurerm_cosmosdb_account;restore;source_cosmosdb_account_id;xsd:string;required
azurerm_cosmosdb_account;virtual_network_rule;id;xsd:string;required
azurerm_cosmosdb_cassandra_cluster;identity;type;xsd:string;required
azurerm_cosmosdb_gremlin_graph;conflict_resolution_policy;mode;xsd:string;required
azurerm_cosmosdb_gremlin_graph;index_policy;indexing_mode;xsd:string;required
azurerm_cosmosdb_gremlin_graph;unique_key;paths;rdf:list;required
azurerm_cosmosdb_mongo_collection;index;keys;rdf:list;required
azurerm_cosmosdb_mongo_role_definition;privilege;actions;rdf:list;required
azurerm_cosmosdb_sql_container;conflict_resolution_policy;mode;xsd:string;required
azurerm_cosmosdb_sql_container;unique_key;paths;rdf:list;required
azurerm_cosmosdb_sql_role_definition;permissions;data_actions;rdf:list;required
azurerm_custom_provider;action;endpoint;xsd:string;required
azurerm_custom_provider;action;name;xsd:string;required
azurerm_custom_provider;resource_type;endpoint;xsd:string;required
azurerm_custom_provider;resource_type;name;xsd:string;required
azurerm_custom_provider;validation;specification;xsd:string;required
azurerm_dashboard_grafana;azure_monitor_workspace_integrations;resource_id;xsd:string;required
azurerm_dashboard_grafana;identity;type;xsd:string;required
azurerm_data_factory;github_configuration;account_name;xsd:string;required
azurerm_data_factory;github_configuration;branch_name;xsd:string;required
azurerm_data_factory;github_configuration;git_url;xsd:string;required
azurerm_data_factory;github_configuration;repository_name;xsd:string;required
azurerm_data_factory;github_configuration;root_folder;xsd:string;required
azurerm_data_factory;global_parameter;name;xsd:string;required
